recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
137647211,"{'steamid': '76561199337440275', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1192, 'playtime_last_two_weeks': 144, 'playtime_at_review': 535, 'last_played': 1683516671}",english,eyeballsssss,1682981831,1682981831,True,1,0,0.523809552192687988,0,True,False,False,True,
137642699,"{'steamid': '76561199176911493', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 1137, 'playtime_last_two_weeks': 4, 'playtime_at_review': 543, 'last_played': 1683573374}",english,i fall in love with this game!,1682975257,1682975257,True,1,0,0.523809552192687988,0,True,True,False,True,
137636864,"{'steamid': '76561199121632071', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1946, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1931, 'last_played': 1683137384}",english,One of my favorite games,1682968146,1682968146,True,1,0,0.523809552192687988,0,True,False,False,True,
137617698,"{'steamid': '76561198979244266', 'num_games_owned': 16, 'num_reviews': 15, 'playtime_forever': 382, 'playtime_last_two_weeks': 0, 'playtime_at_review': 382, 'last_played': 1682781914}",english,Yes,1682948988,1682948988,True,1,0,0.523809552192687988,0,True,False,False,True,
137617436,"{'steamid': '76561198983644022', 'num_games_owned': 45, 'num_reviews': 10, 'playtime_forever': 1157, 'playtime_last_two_weeks': 18, 'playtime_at_review': 1000, 'last_played': 1683415147}",english,armins never played terraria,1682948688,1682948688,True,1,0,0.523809552192687988,0,True,False,False,True,
137609992,"{'steamid': '76561198318790171', 'num_games_owned': 123, 'num_reviews': 6, 'playtime_forever': 46799, 'playtime_last_two_weeks': 1942, 'playtime_at_review': 44755, 'last_played': 1684512107}",english,"Bismillah, Alhamdullilah, Mashallah, Inshallah",1682938969,1682938969,True,1,0,0.523809552192687988,0,True,False,False,True,
137598857,"{'steamid': '76561198430937346', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 6699, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6699, 'last_played': 1682920202}",english,empress of light sexy,1682920678,1682920678,True,1,0,0.523809552192687988,0,True,False,False,True,
137590044,"{'steamid': '76561198100649521', 'num_games_owned': 276, 'num_reviews': 38, 'playtime_forever': 6759, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6759, 'last_played': 1681330335}",english,"It has a portal gun, good game.",1682905327,1682905327,True,1,0,0.523809552192687988,0,True,False,False,True,
137585675,"{'steamid': '76561199236088762', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 10437, 'playtime_last_two_weeks': 581, 'playtime_at_review': 9539, 'last_played': 1683991098}",english,has a lot of items and styles to play would recommend,1682898574,1682898574,True,1,0,0.523809552192687988,0,True,False,False,True,
137557951,"{'steamid': '76561199027510324', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4633, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4631, 'last_played': 1682873002}",english,Must buy it!!!,1682868066,1682868066,True,1,0,0.523809552192687988,0,True,False,False,True,
137557337,"{'steamid': '76561199467065310', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 4157, 'playtime_last_two_weeks': 1546, 'playtime_at_review': 2538, 'last_played': 1683831246}",english,"If you enjoy Minecraft you will probably enjoy Terraria, the art is amazing and the gameplay is perfect!",1682867441,1682867441,True,1,0,0.523809552192687988,0,True,False,False,True,
137555589,"{'steamid': '76561198971726577', 'num_games_owned': 27, 'num_reviews': 1, 'playtime_forever': 1080, 'playtime_last_two_weeks': 324, 'playtime_at_review': 419, 'last_played': 1684052394}",english,Dis game so lit on god fam 🥵,1682865614,1682865614,True,1,0,0.523809552192687988,0,True,False,False,True,
137543600,"{'steamid': '76561198064796259', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 36724, 'playtime_last_two_weeks': 47, 'playtime_at_review': 36677, 'last_played': 1683457626}",english,"imagine this: trump wins the election by one vote. he tries to find out who the last vote was. it was biden. he then says to biden ""after all this you still voted for me?"" trump then changes his vote for biden which makes it a tie. they both look up into eachothers eyes and biden leans in for a kiss and makes out with trump on national television. they run away and live the rest of their lives together. which leaves kanye west as the 47th president of the united states",1682851504,1682851504,True,1,0,0.523809552192687988,0,True,False,False,True,
137538078,"{'steamid': '76561199154101741', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 8217, 'playtime_last_two_weeks': 3731, 'playtime_at_review': 3569, 'last_played': 1684548139}",english,raria,1682843988,1682843988,True,1,0,0.523809552192687988,0,True,False,False,True,
137522064,"{'steamid': '76561199236156085', 'num_games_owned': 20, 'num_reviews': 6, 'playtime_forever': 1003, 'playtime_last_two_weeks': 0, 'playtime_at_review': 466, 'last_played': 1682962737}",english,ive played this alot on xbox 360 and then later on ps ive not played since 1.2 so i have not fully jumped into the recent years content this is my first few hours on pc thegames awesome you got hours and hours of content and for $10 i say this is a must play,1682818514,1682818514,True,1,0,0.523809552192687988,0,True,False,False,True,
137517511,"{'steamid': '76561199473615129', 'num_games_owned': 7, 'num_reviews': 4, 'playtime_forever': 10817, 'playtime_last_two_weeks': 1281, 'playtime_at_review': 8042, 'last_played': 1684367443}",english,"The Greatest Game Of All Time!
It Isn't 2D Minecraft But Better, Its The Great Phenomenon Terraria!
The Idea Was Great, The Execution Was Unbelievable!
Terraria Is A Game With Everything. Its Sandbox Survival In Visible Pixels. It Holds So Much To Do Through The Amount Of Blocks To Use For Your Builds And The Big World To Explore From The Ground-Down. There So Much To Collect From Cosmetics To Building Blocks And Even Consumables. The Bosses Add To The Thrilling Game, Adding A Competitive Atmosphere To The Game And Overall Its Perfect.
I've Played This Game Since 2015 Starting On Xbox 360 With Inspiration From Stampy To Play It.
I'm Happy For His Inspiration And It Helped Me To Find My No.1 Game Of All Time!
Terraria!",1682811583,1682811583,True,1,0,0.523809552192687988,0,True,False,False,True,
137504286,"{'steamid': '76561198970285175', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 41263, 'playtime_last_two_weeks': 0, 'playtime_at_review': 40504, 'last_played': 1682982026}",english,"giud ganm,e",1682795516,1682795516,True,1,0,0.523809552192687988,0,True,False,False,True,
137484796,"{'steamid': '76561199445048788', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5047, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4765, 'last_played': 1683052686}",english,ninjer + black,1682777396,1682777396,True,1,0,0.523809552192687988,0,True,False,False,True,
137463904,"{'steamid': '76561199222692098', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 11573, 'playtime_last_two_weeks': 1466, 'playtime_at_review': 8921, 'last_played': 1684046169}",english,"This is a good game i highly recommend it defeat diffrent bosses is very fun and the story line is amazing i love this game so much besides stupid boulder. Oh, and the Dyrad is a cool charater and what she does in credits is odd!",1682747598,1682747598,True,1,1,0.523809552192687988,0,True,False,False,True,
137437200,"{'steamid': '76561199470650832', 'num_games_owned': 6, 'num_reviews': 3, 'playtime_forever': 5337, 'playtime_last_two_weeks': 33, 'playtime_at_review': 5111, 'last_played': 1683529797}",english,"great game. Especially good with friends. But developers could work more on lore, it's awful",1682707980,1682707980,True,1,0,0.523809552192687988,0,True,False,False,True,
137430454,"{'steamid': '76561199011888454', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 25858, 'playtime_last_two_weeks': 7, 'playtime_at_review': 25848, 'last_played': 1683853801}",english,My friends murder bunnies in front of me,1682700163,1682700163,True,1,0,0.523809552192687988,0,True,False,False,True,
137404031,"{'steamid': '76561198371506331', 'num_games_owned': 59, 'num_reviews': 13, 'playtime_forever': 7138, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7138, 'last_played': 1681156846}",english,game tooo easy make it hard,1682659257,1682659257,True,1,0,0.523809552192687988,0,True,False,False,True,
137403571,"{'steamid': '76561199177973046', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 9656, 'playtime_last_two_weeks': 1889, 'playtime_at_review': 2270, 'last_played': 1683903822}",english,is good,1682658288,1682658288,True,1,0,0.523809552192687988,0,True,False,False,True,
137399734,"{'steamid': '76561199234523720', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 300, 'playtime_last_two_weeks': 0, 'playtime_at_review': 262, 'last_played': 1682652009}",english,egg,1682649637,1682649637,True,1,0,0.523809552192687988,0,True,False,False,True,
137399260,"{'steamid': '76561199112225930', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1137, 'playtime_last_two_weeks': 673, 'playtime_at_review': 290, 'last_played': 1684010901}",english,yes,1682648581,1682648581,True,1,0,0.523809552192687988,0,True,False,False,True,
137394557,"{'steamid': '76561199480199028', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 4047, 'playtime_last_two_weeks': 131, 'playtime_at_review': 3302, 'last_played': 1683432727}",english,100 FT TALL BOX > ANY HOUSE DESIGN,1682638799,1682638799,True,1,2,0.523809552192687988,0,True,False,False,True,
137360086,"{'steamid': '76561198390941412', 'num_games_owned': 20, 'num_reviews': 2, 'playtime_forever': 73907, 'playtime_last_two_weeks': 35, 'playtime_at_review': 73869, 'last_played': 1684174904}",english,one of the best games of all time,1682583441,1682583441,True,3,0,0.523809552192687988,0,True,False,False,True,
137360029,"{'steamid': '76561198879177971', 'num_games_owned': 35, 'num_reviews': 3, 'playtime_forever': 9875, 'playtime_last_two_weeks': 117, 'playtime_at_review': 9612, 'last_played': 1683500796}",english,Fucking masterpiece,1682583338,1682583338,True,3,0,0.523809552192687988,0,True,False,False,True,
137356936,"{'steamid': '76561198993568517', 'num_games_owned': 13, 'num_reviews': 3, 'playtime_forever': 3225, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3225, 'last_played': 1682455235}",english,still dont know where the boss music is coming from,1682575365,1682575365,True,1,0,0.523809552192687988,0,True,False,False,True,
137346121,"{'steamid': '76561199092085884', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 3156, 'playtime_last_two_weeks': 1594, 'playtime_at_review': 182, 'last_played': 1684274237}",english,Great game!,1682552540,1682552540,True,1,0,0.523809552192687988,0,True,False,False,True,
137325942,"{'steamid': '76561199098826446', 'num_games_owned': 26, 'num_reviews': 3, 'playtime_forever': 537, 'playtime_last_two_weeks': 48, 'playtime_at_review': 391, 'last_played': 1683469672}",english,add sex,1682521205,1682521205,True,1,0,0.523809552192687988,0,True,False,False,True,
137315995,"{'steamid': '76561199416923118', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1886, 'playtime_last_two_weeks': 328, 'playtime_at_review': 900, 'last_played': 1683457436}",english,rgsf rghjro98uhfjfru9gbjhe 9jgouf h987 r4 y97 ghsr8gh67,1682504575,1682504575,True,1,0,0.523809552192687988,0,True,False,False,True,
137307695,"{'steamid': '76561198798595534', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 9278, 'playtime_last_two_weeks': 1, 'playtime_at_review': 9253, 'last_played': 1683520886}",english,game got corrupted rip 150 hour character and world,1682483878,1682483878,True,1,0,0.523809552192687988,0,True,False,False,True,
137292587,"{'steamid': '76561198051392428', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 60487, 'playtime_last_two_weeks': 0, 'playtime_at_review': 60237, 'last_played': 1683298716}",english,It's okay.,1682453025,1682453025,True,1,0,0.523809552192687988,0,True,False,False,True,
137288408,"{'steamid': '76561198446485920', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 6474, 'playtime_last_two_weeks': 744, 'playtime_at_review': 4138, 'last_played': 1684544895}",english,"⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠿⠿⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢺⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠆⠜⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿
⣿⣿⡏⠁⠀⠀⠀⠀⠀⣀⣠⣤⣤⣶⣶⣶⣶⣶⣦⣤⡄⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿
⣿⣿⣷⣄⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⡧⠇⢀⣤⣶⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣾⣮⣭⣿⡻⣽⣒⠀⣤⣜⣭⠐⢐⣒⠢⢰⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣏⣿⣿⣿⣿⣿⣿⡟⣾⣿⠂⢈⢿⣷⣞⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣷⣶⣾⡿⠿⣿⠗⠈⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠻⠋⠉⠑⠀⠀⢘⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⡿⠟⢹⣿⣿⡇⢀⣶⣶⠴⠶⠀⠀⢽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⡿⠀⠀⢸⣿⣿⠀⠀⠣⠀⠀⠀⠀⠀⡟⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⡿⠟⠋⠀⠀⠀⠀⠹⣿⣧⣀⠀⠀⠀⠀⡀⣴⠁⢘⡙⢿⣿⣿⣿⣿⣿⣿⣿⣿
⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⠗⠂⠄⠀⣴⡟⠀⠀⡃⠀⠉⠉⠟⡿⣿⣿⣿⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢷⠾⠛⠂⢹⠀⠀⠀⢡⠀⠀⠀⠀⠀⠙⠛⠿⢿",1682447146,1682447146,True,1,0,0.523809552192687988,0,True,False,False,True,
137261984,"{'steamid': '76561198818888739', 'num_games_owned': 81, 'num_reviews': 7, 'playtime_forever': 13471, 'playtime_last_two_weeks': 3945, 'playtime_at_review': 9491, 'last_played': 1684457119}",english,I've followed this game for a very long time and I appreciate all the hard work that went into it. I would recommend Terraria cause of all the bosses it has. The cool things you can do with classes. Would say its a little grindy depending on what items you want but overall pretty fun game.,1682404308,1682404308,True,1,0,0.523809552192687988,0,True,False,False,True,
137257760,"{'steamid': '76561199474914504', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 6849, 'playtime_last_two_weeks': 1614, 'playtime_at_review': 5117, 'last_played': 1684548594}",english,"i mean its alright, i beat the game in about 1 hour and have been fighting moonlord with my copper shortsword for the past 84.3 hours",1682394030,1682394030,True,1,0,0.523809552192687988,1,True,False,False,True,
137246678,"{'steamid': '76561199184097876', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 477, 'playtime_last_two_weeks': 1, 'playtime_at_review': 469, 'last_played': 1683930482}",english,it a great game,1682372738,1682372738,True,1,0,0.523809552192687988,0,True,False,False,True,
137235719,"{'steamid': '76561198348090523', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5737, 'playtime_last_two_weeks': 1777, 'playtime_at_review': 3167, 'last_played': 1684494105}",english,Good,1682356433,1682356433,True,1,0,0.523809552192687988,0,True,False,False,True,
137231203,"{'steamid': '76561199387346088', 'num_games_owned': 4, 'num_reviews': 6, 'playtime_forever': 5936, 'playtime_last_two_weeks': 48, 'playtime_at_review': 4260, 'last_played': 1684320982}",english,I will spend all my money on party girl and you can't stop me.,1682350399,1682350399,True,1,0,0.523809552192687988,0,True,False,False,True,
137227373,"{'steamid': '76561199403500598', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 1111, 'playtime_last_two_weeks': 100, 'playtime_at_review': 1011, 'last_played': 1684441726}",english,This is the type of game that get u staying up all night to play it even if it's making u want to kys,1682345336,1682345336,True,1,0,0.523809552192687988,0,True,False,False,True,
137226851,"{'steamid': '76561199084932905', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2473, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2473, 'last_played': 1681398840}",english,giant worm made me cry,1682344657,1682344657,True,2,0,0.523809552192687988,0,True,False,False,True,
137225613,"{'steamid': '76561198412996638', 'num_games_owned': 371, 'num_reviews': 41, 'playtime_forever': 19925, 'playtime_last_two_weeks': 98, 'playtime_at_review': 19826, 'last_played': 1684457306}",english,This is more like 4D minecraft,1682342998,1682342998,True,1,0,0.523809552192687988,0,True,False,False,True,
137218720,"{'steamid': '76561199055770844', 'num_games_owned': 50, 'num_reviews': 5, 'playtime_forever': 56676, 'playtime_last_two_weeks': 1892, 'playtime_at_review': 52125, 'last_played': 1683883862}",english,Daytime Empress is Easy. Guys,1682330377,1683389451,True,2,0,0.523809552192687988,0,True,False,False,True,
137216580,"{'steamid': '76561198353223823', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 7140, 'playtime_last_two_weeks': 118, 'playtime_at_review': 6389, 'last_played': 1683662461}",english,"The first time i played this game was in 2013 on xbox 360, and now it's just so nostalgic <3",1682325317,1682325317,True,1,0,0.523809552192687988,0,True,False,False,True,
137211207,"{'steamid': '76561199098931681', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2831, 'playtime_last_two_weeks': 245, 'playtime_at_review': 2298, 'last_played': 1684192803}",english,fun,1682311480,1682311480,True,1,0,0.523809552192687988,0,True,False,False,True,
137205994,"{'steamid': '76561198324470865', 'num_games_owned': 128, 'num_reviews': 5, 'playtime_forever': 10881, 'playtime_last_two_weeks': 39, 'playtime_at_review': 10842, 'last_played': 1683414762}",english,OOO-OOO-OOO! My family got golden oreos!,1682300295,1682300295,True,1,0,0.523809552192687988,0,True,False,False,True,
137203940,"{'steamid': '76561199229839089', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3250, 'playtime_last_two_weeks': 22, 'playtime_at_review': 462, 'last_played': 1684026636}",english,"theres always something to do and learn in this game
",1682296317,1682296317,True,1,0,0.523809552192687988,0,True,False,False,True,
137190439,"{'steamid': '76561199455383898', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 3941, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3155, 'last_played': 1683241371}",english,"i thought this would make me weeb cat boy

it did make me a weeb cat boi but a hot one",1682276601,1682276601,True,2,0,0.523809552192687988,0,True,False,False,True,
137186527,"{'steamid': '76561198821699142', 'num_games_owned': 48, 'num_reviews': 17, 'playtime_forever': 1439, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1153, 'last_played': 1683320980}",english,"peak
",1682271888,1682271888,True,1,0,0.523809552192687988,0,True,False,False,True,
137184517,"{'steamid': '76561199434097066', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1632, 'playtime_last_two_weeks': 104, 'playtime_at_review': 1491, 'last_played': 1684547468}",english,The game is amazing,1682269591,1682269591,True,1,0,0.523809552192687988,0,True,False,False,True,
137184212,"{'steamid': '76561198205174933', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 45701, 'playtime_last_two_weeks': 217, 'playtime_at_review': 45151, 'last_played': 1683783478}",english,game goo d hehhehehehehehehehehehe yes yes yes good game i play game good yes mmmMMMMmmmmm,1682269238,1682269238,True,1,0,0.523809552192687988,0,True,False,False,True,
137165548,"{'steamid': '76561199114593184', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 12949, 'playtime_last_two_weeks': 1652, 'playtime_at_review': 8881, 'last_played': 1684539290}",english,W game,1682248191,1682248191,True,1,0,0.523809552192687988,0,True,False,False,True,
137163530,"{'steamid': '76561198438302260', 'num_games_owned': 57, 'num_reviews': 15, 'playtime_forever': 11395, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10134, 'last_played': 1682719387}",english,"Mods make me want to rip my hair out

banger game 9.6 out of 10",1682245172,1682245172,True,1,0,0.523809552192687988,0,True,False,False,True,
137158207,"{'steamid': '76561199101318377', 'num_games_owned': 26, 'num_reviews': 5, 'playtime_forever': 30993, 'playtime_last_two_weeks': 31, 'playtime_at_review': 29898, 'last_played': 1683399993}",english,2d minecraft but it's actually good.,1682236372,1682236372,True,1,0,0.523809552192687988,0,True,False,False,True,
137157386,"{'steamid': '76561199139530690', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 9327, 'playtime_last_two_weeks': 3681, 'playtime_at_review': 550, 'last_played': 1684476724}",english,"Very fun my friend blew me up
I died by fall damage multiple times died by enemy many times boulder killed me 1000000/10",1682234809,1682234809,True,1,0,0.523809552192687988,0,True,False,False,True,
137155492,"{'steamid': '76561199026857028', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4547, 'playtime_last_two_weeks': 1421, 'playtime_at_review': 849, 'last_played': 1684118048}",english,you can be black,1682231277,1682231277,True,1,0,0.523809552192687988,2,True,False,False,True,
137152116,"{'steamid': '76561199482500951', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 977, 'playtime_last_two_weeks': 0, 'playtime_at_review': 885, 'last_played': 1682374641}",english,yea,1682224682,1682224682,True,1,0,0.523809552192687988,0,True,False,False,True,
137150868,"{'steamid': '76561199090612709', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 19077, 'playtime_last_two_weeks': 2, 'playtime_at_review': 19075, 'last_played': 1683913686}",english,got 300+ hours on the game and i still use guide i admit it,1682222238,1682222238,True,1,0,0.523809552192687988,0,True,False,False,True,
137142503,"{'steamid': '76561199112127152', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 11172, 'playtime_last_two_weeks': 1194, 'playtime_at_review': 7750, 'last_played': 1684516801}",english,"When I go into a cave and terraria says:
woooooooooooooooooooooooooooooooooow
woooooooooooooooooooooooooooooooooow
woooooooooooooooooooooooooooooooooow
deee deee dooo

de doooooooooooooooooo deeeeeeeeeeeee de de do do
do de de do do",1682207714,1682207714,True,1,0,0.523809552192687988,0,True,False,False,True,
137139474,"{'steamid': '76561198275355577', 'num_games_owned': 20, 'num_reviews': 4, 'playtime_forever': 10947, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10947, 'last_played': 1681402250}",english,"Tell me, how tf can you not like this game?",1682202712,1682202712,True,1,0,0.523809552192687988,0,True,False,False,True,
137125066,"{'steamid': '76561198218056609', 'num_games_owned': 109, 'num_reviews': 2, 'playtime_forever': 82030, 'playtime_last_two_weeks': 68, 'playtime_at_review': 81910, 'last_played': 1684369232}",english,"I have been playing this game since the 1.2 update. And i played for probably 8 years.
Like the game says. ""Dig, fight, explore, build"" and tagged ""Open world survival craft""
You can do a lot in this good game.

Dig for shiny ores in the early game. [Watch out for traps in those caves]
Fight monsters, some raid events, and entire bosses. With a whole lot of weapons for it.
Probably the most weapons i will ever see in a game.
The PVP is very broken on some classes... but its Better off to just play a co-op SMP Server with own friends.
Explore? Well you can create a random worldgen. and there is custom maps and modding support to make that better
You can make amazing buildings if you can afford the blocks for it. you should probably find a way to get those blocks free.

This was a great game for many years. install maps and mods to make it even more fun.",1682185606,1682185606,True,1,0,0.523809552192687988,0,True,False,False,True,
137106514,"{'steamid': '76561199493926009', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2373, 'playtime_last_two_weeks': 1237, 'playtime_at_review': 773, 'last_played': 1684041393}",english,great game,1682163843,1682163843,True,1,0,0.523809552192687988,0,True,True,False,True,
137098545,"{'steamid': '76561199161739188', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 652, 'playtime_last_two_weeks': 0, 'playtime_at_review': 652, 'last_played': 1681127141}",english,tera makes me go awooga awooga,1682152028,1682152028,True,1,0,0.523809552192687988,0,True,False,False,True,
137087673,"{'steamid': '76561199014798973', 'num_games_owned': 61, 'num_reviews': 3, 'playtime_forever': 27673, 'playtime_last_two_weeks': 122, 'playtime_at_review': 27551, 'last_played': 1684373851}",english,The amount of bosses and replayibility,1682132752,1682132752,True,1,0,0.523809552192687988,0,True,False,False,True,
34134039,"{'steamid': '76561198040884867', 'num_games_owned': 2294, 'num_reviews': 902, 'playtime_forever': 174, 'playtime_last_two_weeks': 0, 'playtime_at_review': 161, 'last_played': 1515883954}",english,"Good puzzle game. What you need to know:
[list]
[*]Floors are not proc gen, but they shouldn't be - these are handcrafted puzzles
[*]Controller support is good, but there are black bars from the couch
[*]Geniunely unique and fun puzzle mechanic
[*]Doesn't appear to be a metric ton of content, but definitely enough to merit the small price tag
[/list]

[b]I'd recommend [i]Fidel Dungeon Rescue[/i] at full price.[/b]",1502316109,1502316124,True,24,2,0.734538853168487549,4,True,False,False,False,
33957655,"{'steamid': '76561198027476482', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 1374, 'playtime_last_two_weeks': 0, 'playtime_at_review': 259, 'last_played': 1563073474}",english,"As someone who really enjoyed the Witness it's great to see the not only the line-drawing mechanic reinterpreted as a fast-paced dungeon crawler, but to have many of the same revelatory moments occur in a completely different context. It's a perfect median between very contemplative puzzle-games, and action-oriented roguelikes.",1501621513,1501621513,True,18,1,0.700090229511260986,0,True,False,False,False,
